 Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
2014-11-07,2,36.67,2.06,3.67,38.73,Credit card,OFF-BI-10000666,612,1
2014-11-07,2,5.89,0.37,0,6.26,Credit card,OFF-BI-10003712,612,1
2017-01-04,2,7.38,0.46,0,7.84,Debitcard,OFF-LA-10003720,299,3
2017-01-04,2,17.14,1.07,0,18.21,Debitcard,OFF-SU-10001664,299,3
2014-09-21,3,365.88,16.01,109.76,381.89,EMI,OFF-EN-10001453,750,2
2017-11-27,4,66.62,3.75,6.66,70.37,Debitcard,OFF-AR-10001860,311,3
2015-04-28,1,25.99,1.46,2.6,27.45,netbanking,OFF-AR-10001044,490,3
2015-03-12,5,113.52,6.39,11.35,119.91,EMI,TEC-AC-10002473,375,2
2015-03-12,3,359.88,15.74,107.96,375.62,EMI,TEC-PH-10001809,375,2
2017-06-03,4,76.03,4.28,7.6,80.31,netbanking,OFF-PA-10004733,751,3
2016-09-24,3,11.95,0.75,0,12.7,COD,OFF-BI-10003355,255,3
2016-09-24,3,9.98,0.62,0,10.61,COD,OFF-SU-10001212,255,3
2014-11-03,8,2969.34,157.75,445.4,3127.09,Debitcard,TEC-PH-10000486,550,2
2017-11-27,1,6.46,0.4,0,6.87,COD,FUR-FU-10004909,201,3
2017-11-27,5,23.04,1.44,0,24.48,COD,OFF-LA-10001613,201,3
2017-11-27,2,444.77,23.63,66.72,468.4,COD,TEC-PH-10004447,201,3
2017-11-21,4,46.72,2.63,4.67,49.35,Debitcard,OFF-AR-10000255,736,2
2016-02-23,3,17.34,1.08,0,18.42,Credit card,OFF-LA-10004425,317,2
2016-02-23,3,25.71,1.61,0,27.32,Credit card,OFF-SU-10001664,317,2
2017-11-11,7,40.38,2.52,0,42.9,Cash,OFF-AP-10000696,8,1
2014-07-10,1,63.88,3.19,12.78,67.08,Credit card,FUR-CH-10002647,660,2
2014-11-12,4,2342.21,124.43,351.33,2466.64,EMI,FUR-CH-10002758,57,3
2014-11-12,3,2.95,0.18,0,3.14,EMI,OFF-BI-10000201,57,3
2014-11-12,7,50.89,3.18,0,54.07,EMI,OFF-SU-10004115,57,3
2017-02-01,5,447.84,22.39,89.57,470.23,Debitcard,OFF-PA-10000806,674,1
2015-12-16,5,26.24,1.64,0,27.88,EMI,OFF-AR-10001473,6,1
2015-12-16,4,278.3,13.92,55.66,292.22,EMI,FUR-BO-10003450,6,1
2015-12-16,3,10.56,0.66,0,11.22,EMI,OFF-AR-10001545,6,1
2015-12-16,4,174.24,9.8,17.42,184.04,EMI,TEC-AC-10004396,6,1
2015-12-16,9,104.83,5.9,10.48,110.73,EMI,FUR-FU-10002456,6,1
2015-12-16,5,100.52,5.65,10.05,106.17,EMI,FUR-FU-10001473,6,1
2015-12-16,5,729.9,31.93,218.97,761.83,EMI,FUR-TA-10000849,6,1
2015-12-16,3,15.55,0.97,0,16.52,EMI,OFF-PA-10001166,6,1
2015-12-16,3,34.62,1.95,3.46,36.57,EMI,OFF-PA-10003256,6,1
2015-07-04,4,49.92,2.81,4.99,52.73,EMI,OFF-PA-10002870,515,2
2015-03-23,1,34.5,1.94,3.45,36.44,netbanking,FUR-FU-10001215,752,3
2015-08-17,3,11.28,0.71,0,11.99,EMI,OFF-BI-10004187,243,2
2016-05-19,3,172.75,8.64,34.55,181.38,Cash,OFF-BI-10001718,150,1
2016-05-19,6,38.88,2.43,0,41.31,Cash,OFF-PA-10004983,150,1
2016-05-19,3,75.48,4.25,7.55,79.73,Cash,FUR-FU-10002396,150,1
2016-05-19,5,54.5,3.07,5.45,57.57,Cash,TEC-PH-10003988,150,1
2016-05-19,2,9.54,0.6,0,10.13,Cash,OFF-AR-10002467,150,1
2016-05-19,2,20.76,1.17,2.08,21.93,Cash,OFF-BI-10004002,150,1
2016-05-19,8,71.42,4.46,0,75.89,Cash,OFF-BI-10002309,150,1
2017-07-17,1,39.59,2.23,3.96,41.82,Debitcard,TEC-PH-10003885,709,3
2017-07-17,9,273.02,15.36,27.3,288.38,Debitcard,FUR-FU-10002501,709,3
2015-11-25,2,30.35,1.71,3.04,32.06,COD,OFF-PA-10000176,160,1
2015-11-25,10,34.24,2.14,0,36.38,COD,OFF-PA-10000327,160,1
2015-11-25,3,33.63,1.89,3.36,35.52,COD,OFF-ST-10004634,160,1
2014-11-28,3,62.81,3.53,6.28,66.34,Debitcard,OFF-EN-10003040,537,2
2015-12-30,4,586.92,25.68,176.08,612.6,Credit card,OFF-PA-10003228,682,2
2015-12-30,2,479.8,25.49,71.97,505.29,Credit card,TEC-PH-10004345,682,2
2016-11-19,3,434.35,19,130.31,453.35,Credit card,FUR-CH-10000785,687,2
2016-11-19,4,4799.9,284.99,240,5084.9,Credit card,TEC-CO-10004115,687,2
2016-11-19,3,121.44,6.83,12.14,128.27,Credit card,FUR-FU-10002813,687,2
2016-05-10,3,17.94,1.12,0,19.06,Debitcard,OFF-PA-10002751,578,1
2014-12-31,3,22.83,1.43,0,24.26,Cash,OFF-PA-10004569,727,2
2014-12-31,2,69.31,3.9,6.93,73.21,Cash,OFF-AP-10002998,727,2
2014-12-31,2,40.78,2.29,4.08,43.07,Cash,OFF-AP-10003287,727,2
2014-12-31,4,283.92,14.2,56.78,298.12,Cash,OFF-ST-10001370,727,2
2017-06-14,2,6.22,0.39,0,6.6,Credit card,OFF-BI-10004040,753,1
2015-04-11,8,3705.98,196.88,555.9,3902.86,Cash,OFF-AP-10002651,725,3
2015-04-11,6,767.9,33.6,230.37,801.5,Cash,TEC-AC-10002402,725,3
2016-07-11,6,29.9,1.87,0,31.77,COD,OFF-BI-10001658,126,3
2016-11-26,7,80.92,4.55,8.09,85.47,netbanking,TEC-MA-10000752,238,2
2016-11-26,3,182.22,9.11,36.44,191.33,netbanking,FUR-CH-10003817,238,2
2016-11-26,3,155.9,7.8,31.18,163.7,netbanking,FUR-FU-10001876,238,2
2017-11-15,4,3.5,0.22,0,3.72,netbanking,OFF-BI-10003460,532,2
2014-11-08,2,69.52,3.91,6.95,73.43,Credit card,OFF-ST-10000464,706,2
2014-11-08,3,4.51,0.28,0,4.79,Credit card,OFF-AR-10001919,706,2
2016-05-21,3,6.89,0.43,0,7.32,Debitcard,OFF-BI-10002393,628,1
2014-11-12,6,196.7,11.06,19.67,207.77,Credit card,OFF-AP-10001293,334,3
2014-11-12,3,87.91,4.95,8.79,92.86,Credit card,OFF-ST-10004258,334,3
2014-11-12,2,45.16,2.54,4.52,47.7,Credit card,OFF-ST-10002214,334,3
2014-11-12,3,9.91,0.62,0,10.53,Credit card,OFF-BI-10004970,334,3
2017-10-10,5,9.98,0.62,0,10.6,Debitcard,OFF-BI-10002571,487,2
2017-10-10,2,99.14,5.58,9.91,104.71,Debitcard,OFF-PA-10002581,487,2
2017-10-10,4,7.48,0.47,0,7.94,Debitcard,OFF-BI-10001097,487,2
2017-06-03,2,7.6,0.47,0,8.07,COD,OFF-BI-10003429,652,3
2017-06-03,6,27.74,1.73,0,29.48,COD,OFF-PA-10000682,652,3
2017-06-03,4,211.17,10.56,42.23,221.73,COD,TEC-PH-10001700,652,3
2017-11-25,2,22.06,1.24,2.21,23.31,netbanking,FUR-FU-10000629,338,2
2016-12-28,3,3.7,0.23,0,3.93,Credit card,OFF-BI-10001267,393,1
2017-10-04,5,731.76,32.01,219.53,763.77,Debitcard,OFF-ST-10001418,124,3
2016-11-09,4,23.94,1.5,0,25.43,Debitcard,OFF-FA-10004968,694,1
2014-04-05,2,1.8,0.11,0,1.91,Debitcard,OFF-BI-10004140,90,2
2015-07-26,3,2.63,0.16,0,2.79,Debitcard,OFF-BI-10003460,235,1
2014-06-27,5,329.95,16.5,65.99,346.45,COD,TEC-PH-10002115,137,1
2014-06-27,11,179.08,10.07,17.91,189.15,COD,OFF-AR-10003478,137,1
2014-06-27,1,9.33,0.58,0,9.91,COD,OFF-AR-10000475,137,1
2014-09-14,2,11.76,0.74,0,12.5,EMI,OFF-AR-10003045,508,3
2014-09-14,5,853.93,37.36,256.18,891.29,EMI,FUR-CH-10000454,508,3
2014-09-14,8,243.07,13.67,24.31,256.74,EMI,OFF-AR-10000380,508,3
2014-09-14,6,388.7,19.44,77.74,408.14,EMI,OFF-ST-10000736,508,3
2014-12-15,3,12.54,0.78,0,13.32,Credit card,FUR-FU-10004270,110,1
2014-12-15,3,14.3,0.89,0,15.2,Credit card,OFF-ST-10000617,110,1
2014-12-15,3,14.78,0.92,0,15.71,Credit card,FUR-FU-10001706,110,1
2015-01-17,3,140.02,7.88,14,147.89,Credit card,OFF-BI-10003364,172,1
2015-01-17,4,31.04,1.94,0,32.98,Credit card,FUR-FU-10001861,172,1
2015-01-17,9,743.76,37.19,148.75,780.95,Credit card,FUR-FU-10004845,172,1
2017-12-19,7,25.48,1.59,0,27.07,EMI,OFF-AR-10000823,165,1
2016-12-24,2,1076.39,57.18,161.46,1133.57,Debitcard,OFF-BI-10001359,137,1
2014-04-16,6,3791.76,201.44,568.76,3993.2,netbanking,TEC-PH-10001835,40,3
2016-11-14,1,20.37,1.15,2.04,21.51,COD,OFF-BI-10001191,65,3
2016-11-14,3,37.39,2.1,3.74,39.49,COD,OFF-BI-10003982,65,3
2017-06-30,3,431.95,18.9,129.58,450.84,COD,TEC-PH-10001425,57,3
2017-11-18,6,4208.23,223.56,631.23,4431.79,Cash,FUR-CH-10001215,75,3
2017-11-18,11,633.4,31.67,126.68,665.07,Cash,OFF-BI-10001718,75,3
2017-11-18,3,689.82,36.65,103.47,726.47,Cash,OFF-ST-10000991,75,3
2017-11-18,3,13.82,0.86,0,14.69,Cash,OFF-LA-10001613,75,3
2017-11-29,2,179.98,9,36,188.97,Debitcard,TEC-PH-10003437,465,2
2017-11-29,7,459.09,22.95,91.82,482.04,Debitcard,OFF-PA-10000675,465,2
2017-05-27,2,3.65,0.23,0,3.88,COD,OFF-FA-10000840,108,2
2017-05-27,5,91.6,5.15,9.16,96.75,COD,OFF-AP-10001947,108,2
2017-05-27,3,48.82,2.75,4.88,51.56,COD,OFF-ST-10002301,108,2
2017-05-27,1,1.19,0.07,0,1.26,COD,OFF-BI-10001922,108,2
2014-12-07,5,239.6,13.48,23.96,253.08,netbanking,TEC-AC-10001267,472,1
2014-10-09,2,123.14,6.16,24.63,129.29,Cash,OFF-ST-10000532,360,2
2014-10-09,3,6.19,0.39,0,6.58,Cash,OFF-AR-10002335,360,2
2016-07-31,3,2.95,0.18,0,3.14,netbanking,OFF-BI-10000201,618,1
2017-11-05,2,10.64,0.67,0,11.31,netbanking,OFF-EN-10004846,534,2
2017-11-05,4,683.14,29.89,204.94,713.03,netbanking,FUR-CH-10000454,534,2
2017-11-05,9,4499.82,239.05,674.97,4738.87,netbanking,TEC-AC-10004145,534,2
2017-11-05,4,59.92,3.37,5.99,63.29,netbanking,OFF-ST-10001580,534,2
2017-03-15,5,321,16.05,64.2,337.05,Cash,OFF-BI-10003876,118,1
2017-03-15,2,6.72,0.42,0,7.14,Cash,OFF-AR-10001972,118,1
2014-12-20,5,274.08,13.7,54.82,287.78,COD,OFF-PA-10000595,282,3
2016-12-01,3,146.14,8.22,14.61,154.36,Debitcard,FUR-CH-10004477,576,1
2016-12-01,6,101.7,5.72,10.17,107.42,Debitcard,TEC-AC-10003441,576,1
2016-12-01,3,1126.02,59.82,168.9,1185.84,Debitcard,OFF-ST-10004459,576,1
2016-12-01,6,2526.6,134.23,378.99,2660.83,Debitcard,OFF-ST-10003805,576,1
2016-12-30,3,17.64,1.1,0,18.74,COD,OFF-AR-10001246,554,2
2016-12-30,2,75.88,4.27,7.59,80.15,COD,OFF-PA-10001295,554,2
2016-12-30,2,8.4,0.53,0,8.93,COD,OFF-AR-10001231,554,2
2016-12-30,2,454.56,24.15,68.18,478.71,COD,OFF-ST-10002743,554,2
2016-12-30,1,47.9,2.69,4.79,50.59,COD,OFF-PA-10004327,554,2
2016-12-30,2,99.14,5.58,9.91,104.71,COD,OFF-EN-10004773,554,2
2016-12-30,4,2683.01,142.53,402.45,2825.54,COD,OFF-ST-10003470,554,2
2014-10-17,2,366.74,16.05,110.02,382.79,Debitcard,FUR-CH-10003761,664,1
2014-10-17,2,15.94,1,0,16.93,Debitcard,OFF-PA-10002230,664,1
2016-08-27,8,52.7,3.29,0,56,Cash,OFF-BI-10000088,496,1
2017-12-21,4,481.32,21.06,144.4,502.38,Credit card,OFF-ST-10001526,120,1
2017-12-21,1,11.18,0.63,1.12,11.81,Credit card,OFF-SU-10002557,120,1
2017-03-12,6,29.16,1.82,0,30.98,netbanking,OFF-BI-10003669,130,2
2017-03-12,3,73.27,4.12,7.33,77.39,netbanking,OFF-LA-10003510,130,2
2014-12-03,3,1348.12,71.62,202.22,1419.73,EMI,FUR-CH-10003746,205,1
2014-10-16,4,13.75,0.86,0,14.61,EMI,OFF-BI-10003476,532,2
2014-10-16,5,647.76,28.34,194.33,676.1,EMI,OFF-ST-10001469,532,2
2014-11-23,8,23.62,1.48,0,25.09,Debitcard,OFF-BI-10001757,653,1
2014-11-23,2,19.18,1.2,0,20.37,Debitcard,TEC-PH-10004875,653,1
2017-01-18,3,22.92,1.43,0,24.35,Debitcard,OFF-EN-10001219,4,1
2017-01-18,7,45.36,2.84,0,48.2,Debitcard,OFF-PA-10000019,4,1
2017-01-18,2,111.98,5.6,22.4,117.58,Debitcard,TEC-PH-10001924,4,1
2017-01-18,5,19.9,1.24,0,21.14,Debitcard,OFF-BI-10002003,4,1
2017-01-18,2,1.67,0.1,0,1.78,Debitcard,OFF-BI-10003727,4,1
2015-09-26,2,71.92,4.05,7.19,75.97,netbanking,OFF-AR-10004042,251,1
2015-09-26,3,5.61,0.35,0,5.96,netbanking,OFF-BI-10001097,251,1
2017-10-11,7,251.79,14.16,25.18,265.95,Cash,OFF-AR-10004344,94,1
2017-10-11,3,762.17,40.49,114.33,802.66,Cash,FUR-CH-10001802,94,1
2016-01-07,3,139.15,7.83,13.92,146.98,Credit card,FUR-BO-10004709,607,3
2016-01-07,2,463.96,24.65,69.59,488.61,Credit card,TEC-PH-10000455,607,3
2017-08-23,2,4.59,0.29,0,4.88,Debitcard,OFF-BI-10002393,624,3
2017-12-29,2,192.16,9.61,38.43,201.77,COD,OFF-PA-10004381,415,3
2017-12-29,2,2.9,0.18,0,3.08,COD,OFF-FA-10003059,415,3
2017-12-29,6,629.1,27.52,188.73,656.62,COD,OFF-PA-10000994,415,3
2017-12-29,2,72.38,4.07,7.24,76.46,COD,TEC-PH-10002890,415,3
2017-09-13,2,11.9,0.74,0,12.65,Cash,OFF-AR-10003338,754,2
2017-10-23,1,91.28,4.56,18.26,95.84,Debitcard,FUR-TA-10003008,374,2
2017-12-06,3,19.44,1.22,0,20.66,COD,OFF-PA-10001972,58,3
2017-12-06,3,717.72,38.13,107.66,755.85,COD,FUR-CH-10000155,58,3
2014-09-03,5,46.2,2.89,0,49.09,Debitcard,OFF-AR-10000658,45,3
2014-09-03,3,14.94,0.93,0,15.87,Debitcard,OFF-PA-10000349,45,3
2017-03-30,2,46.2,2.6,4.62,48.8,EMI,OFF-AR-10001446,525,1
2015-10-04,1,12.54,0.71,1.25,13.24,Cash,OFF-EN-10004483,234,1
2015-10-04,2,2.16,0.14,0,2.3,Cash,OFF-BI-10002012,234,1
2015-10-04,3,9.02,0.56,0,9.59,Cash,OFF-FA-10003021,234,1
2015-03-21,3,41.94,2.36,4.19,44.3,netbanking,TEC-PH-10003356,755,2
2017-01-13,7,20.24,1.27,0,21.51,Cash,OFF-BI-10004728,504,1
2014-01-18,5,1325.85,70.44,198.88,1396.29,COD,OFF-ST-10000078,206,2
2014-01-18,3,550.12,24.07,165.03,574.18,COD,FUR-BO-10003034,206,2
2014-01-18,5,31.84,1.99,0,33.83,COD,OFF-AR-10003514,206,2
2015-02-13,9,1776.35,77.72,532.9,1854.06,Debitcard,FUR-CH-10001708,583,1
2015-02-13,4,454.27,19.87,136.28,474.15,Debitcard,FUR-BO-10002598,583,1
2015-02-13,2,5.68,0.36,0,6.04,Debitcard,OFF-AR-10001022,583,1
2017-12-27,1,375.34,19.94,56.3,395.28,Credit card,OFF-ST-10004459,432,2
2016-09-06,2,192.16,9.61,38.43,201.77,netbanking,OFF-PA-10004381,99,1
2016-09-06,2,5.84,0.37,0,6.21,netbanking,OFF-BI-10000050,99,1
2016-09-06,2,8.72,0.55,0,9.27,netbanking,OFF-FA-10000304,99,1
2014-10-09,4,46.78,2.63,4.68,49.42,Cash,OFF-LA-10002475,558,2
2017-12-02,7,88.12,4.96,8.81,93.07,COD,OFF-BI-10001989,218,2
2017-12-02,3,37.68,2.12,3.77,39.8,COD,FUR-FU-10000732,218,2
2016-11-01,3,24.84,1.55,0,26.39,COD,OFF-AR-10004441,659,1
2015-06-13,2,12.96,0.81,0,13.77,Cash,OFF-PA-10000304,721,2
2017-12-12,1,69.48,3.47,13.9,72.95,Cash,OFF-AP-10002670,128,3
2015-03-20,2,68.72,3.87,6.87,72.59,Cash,TEC-PH-10001527,100,3
2014-06-13,7,14.45,0.9,0,15.35,Debitcard,OFF-AR-10002335,132,2
2014-06-13,3,126.62,7.12,12.66,133.75,Debitcard,OFF-PA-10003641,132,2
2014-06-13,2,37.4,2.1,3.74,39.5,Debitcard,FUR-FU-10002685,132,2
2015-03-26,2,5.02,0.31,0,5.34,Cash,OFF-BI-10001308,301,2
2015-03-26,9,70.74,4.42,0,75.16,Cash,OFF-FA-10003485,301,2
2016-11-22,1,45.89,2.58,4.59,48.48,EMI,TEC-PH-10003357,427,2
2016-11-22,1,67.84,3.39,13.57,71.23,EMI,OFF-AP-10002867,427,2
2014-03-08,1,48.71,2.74,4.87,51.45,Cash,FUR-CH-10004477,756,3
2014-03-08,3,17.94,1.12,0,19.06,Cash,OFF-AR-10001427,756,3
2014-03-08,3,194.35,9.72,38.87,204.07,Cash,OFF-ST-10002344,756,3
2016-05-19,4,7.76,0.49,0,8.25,Credit card,OFF-BI-10000301,25,1
2015-05-28,4,467.04,20.43,140.11,487.47,Debitcard,TEC-PH-10001944,389,1
2015-08-05,3,103.08,5.8,10.31,108.88,Cash,TEC-PH-10001527,535,3
2015-08-05,2,13.44,0.84,0,14.28,Cash,OFF-PA-10001307,535,3
2015-08-05,2,159.98,8,32,167.98,Cash,TEC-AC-10004571,535,3
2015-08-05,1,110.98,4.86,33.29,115.84,Cash,FUR-CH-10001973,535,3
2016-11-09,2,363.97,15.92,109.19,379.9,Cash,FUR-CH-10000513,127,1
2016-11-09,2,72.22,4.06,7.22,76.29,Cash,OFF-PA-10002421,127,1
2016-11-09,2,44.46,2.5,4.45,46.96,Cash,FUR-FU-10004090,127,1
2016-11-09,2,110.96,5.55,22.19,116.51,Cash,OFF-PA-10004071,127,1
2016-11-12,2,20.64,1.16,2.06,21.8,Cash,OFF-PA-10002246,391,1
2015-09-23,9,896.4,44.82,179.28,941.22,Debitcard,TEC-AC-10003198,336,2
2015-12-09,5,16.02,1,0,17.02,Credit card,OFF-BI-10001031,118,1
2015-12-09,2,1.67,0.1,0,1.78,Credit card,OFF-BI-10003727,118,1
2015-12-09,6,619.15,27.09,185.75,646.24,Credit card,TEC-PH-10001336,118,1
2016-12-13,3,25.71,1.61,0,27.32,Debitcard,OFF-SU-10001664,339,1
2016-12-13,2,8.71,0.54,0,9.26,Debitcard,OFF-AP-10003971,339,1
2016-12-13,4,23.8,1.49,0,25.29,Debitcard,TEC-AC-10000199,339,1
2014-11-22,2,5.22,0.33,0,5.55,Credit card,OFF-LA-10001045,341,2
2016-11-10,3,135.74,7.64,13.57,143.38,Credit card,OFF-ST-10003442,6,1
2015-09-10,5,7.24,0.45,0,7.69,COD,OFF-FA-10003059,317,2
2014-09-03,5,23.04,1.44,0,24.48,EMI,OFF-LA-10001175,370,3
2016-04-28,3,38.88,2.19,3.89,41.07,EMI,OFF-PA-10003441,643,1
2016-04-28,6,1325.76,70.43,198.86,1396.19,EMI,FUR-CH-10004287,643,1
2016-04-28,2,6.22,0.39,0,6.6,EMI,OFF-BI-10004040,643,1
2017-09-04,3,1.67,0.1,0,1.77,COD,OFF-BI-10004022,586,1
2017-09-04,4,1034.11,54.94,155.12,1089.05,COD,TEC-PH-10002200,586,1
2017-12-13,5,9449.95,561.09,472.5,10011.04,EMI,OFF-BI-10001120,429,1
2015-12-25,8,111.87,6.29,11.19,118.16,Cash,OFF-EN-10000461,517,3
2015-12-25,8,46.08,2.88,0,48.96,Cash,OFF-LA-10004008,517,3
2015-12-25,5,30.48,1.91,0,32.39,Cash,FUR-FU-10000221,517,3
2014-11-10,4,39.05,2.44,0,41.49,Credit card,OFF-BI-10000962,450,1
2017-03-15,1,48.78,2.74,4.88,51.53,netbanking,OFF-AP-10000390,755,2
2017-03-15,4,8.73,0.55,0,9.27,netbanking,OFF-BI-10000014,755,2
2016-02-04,1,109.59,4.79,32.88,114.39,EMI,TEC-PH-10004120,338,2
2016-02-04,5,226.8,12.76,22.68,239.56,EMI,OFF-PA-10002764,338,2
2017-05-12,1,79.99,4,16,83.99,Debitcard,TEC-AC-10000736,145,2
2016-05-24,5,111.2,6.26,11.12,117.46,netbanking,OFF-SU-10000898,259,1
2016-05-24,4,191.6,10.78,19.16,202.38,netbanking,OFF-PA-10004327,259,1
2016-10-12,2,16.9,1.06,0,17.95,Credit card,OFF-PA-10000143,694,1
2014-05-02,3,76.46,4.3,7.65,80.77,Credit card,TEC-AC-10002550,613,3
2015-11-14,5,571.44,25,171.43,596.44,EMI,OFF-ST-10003306,282,3
2015-11-14,2,4643.8,275.73,232.19,4919.53,EMI,TEC-MA-10000045,657,3
2015-11-14,3,17.94,1.12,0,19.06,EMI,OFF-ST-10001505,657,3
2015-09-14,1,9.52,0.6,0,10.12,Credit card,OFF-BI-10004781,757,3
2015-09-14,6,3959.82,210.37,593.97,4170.19,Credit card,TEC-PH-10002680,757,3
2015-09-14,3,4.92,0.31,0,5.23,Credit card,OFF-BI-10000848,757,3
2017-05-13,7,475.95,23.8,95.19,499.75,Credit card,FUR-BO-10004467,478,1
2017-07-26,3,45.24,2.54,4.52,47.78,Cash,OFF-BI-10001670,681,2
2017-07-26,7,833.7,36.47,250.11,870.17,Cash,OFF-ST-10000136,681,2
2017-07-26,6,701.88,30.71,210.56,732.59,Cash,TEC-PH-10004522,681,2
2014-11-29,7,105.5,5.93,10.55,111.44,Credit card,FUR-FU-10002960,514,3
2014-11-29,4,2503.96,133.02,375.59,2636.98,Credit card,TEC-PH-10002584,514,3
2014-11-18,3,12.13,0.76,0,12.89,Cash,FUR-FU-10002505,758,2
2014-11-18,3,198.78,9.94,39.76,208.72,Cash,TEC-AC-10003832,758,2
2014-11-18,2,40.92,2.3,4.09,43.22,Cash,OFF-SU-10002537,758,2
2017-03-25,3,556.13,24.33,166.84,580.46,EMI,OFF-SU-10003505,90,2
2016-12-24,2,72.64,4.09,7.26,76.73,netbanking,TEC-AC-10001465,189,1
2016-12-24,3,198.78,9.94,39.76,208.72,netbanking,TEC-AC-10003832,189,1
2016-12-24,4,39.92,2.5,0,42.42,netbanking,FUR-FU-10003731,189,1
2017-08-03,2,10.04,0.63,0,10.67,Credit card,OFF-BI-10004828,289,1
2017-08-03,3,739.15,39.27,110.87,778.42,Credit card,TEC-PH-10003012,289,1
2017-08-03,2,27.52,1.55,2.75,29.07,Credit card,OFF-AP-10002311,289,1
2017-08-03,3,272.4,13.62,54.48,286.02,Credit card,FUR-CH-10004626,289,1
2014-09-07,3,299.97,15,59.99,314.97,Credit card,TEC-AC-10001606,611,1
2017-02-02,3,13.34,0.83,0,14.18,netbanking,OFF-AR-10001216,365,1
2017-02-02,1,8.57,0.54,0,9.11,netbanking,OFF-SU-10001664,365,1
2017-02-02,8,44.86,2.8,0,47.66,netbanking,OFF-BI-10002498,365,1
2017-01-02,3,383.29,16.77,114.99,400.06,Debitcard,FUR-CH-10003968,180,2
2017-01-02,1,26.49,1.49,2.65,27.98,Debitcard,OFF-AP-10002765,180,2
2015-08-13,5,1924.72,102.25,288.71,2026.97,Credit card,FUR-BO-10004690,368,2
2014-04-12,3,326.78,14.3,98.03,341.07,Credit card,FUR-TA-10000688,610,1
2014-04-12,2,33.9,1.91,3.39,35.81,Credit card,TEC-AC-10003441,610,1
2017-11-21,5,599.9,26.25,179.97,626.15,Credit card,TEC-AC-10003610,284,1
2015-07-12,4,399.67,19.98,79.93,419.66,EMI,FUR-TA-10001520,478,1
2015-07-12,2,572.8,30.43,85.92,603.23,EMI,TEC-PH-10001817,478,1
2015-07-12,7,44.21,2.76,0,46.98,EMI,OFF-BI-10004492,478,1
2016-11-13,3,108.34,6.09,10.83,114.43,netbanking,OFF-PA-10002421,483,2
2016-11-13,4,51.97,2.92,5.2,54.89,netbanking,OFF-AP-10000055,483,2
2016-11-13,9,373.97,21.04,37.4,395,netbanking,FUR-FU-10000965,483,2
2016-11-13,5,122.8,6.91,12.28,129.71,netbanking,OFF-PA-10001363,483,2
2016-11-13,4,1441.52,76.58,216.23,1518.1,netbanking,OFF-ST-10001496,483,2
2016-11-13,3,5.18,0.32,0,5.51,netbanking,OFF-BI-10004656,483,2
2016-11-13,5,44.1,2.76,0,46.86,netbanking,OFF-AR-10001227,483,2
2014-04-04,7,24.4,1.53,0,25.93,netbanking,OFF-BI-10002071,733,2
2014-04-04,2,79.98,4.5,8,84.48,netbanking,TEC-AC-10004901,733,2
2015-09-24,2,37.08,2.09,3.71,39.17,Cash,OFF-PA-10001776,145,2
2015-11-11,2,30.5,1.72,3.05,32.22,Credit card,OFF-EN-10000483,209,2
2017-05-19,4,391.28,19.56,78.26,410.84,Debitcard,OFF-PA-10003129,548,1
2015-01-08,5,498,24.9,99.6,522.9,netbanking,TEC-AC-10003198,734,3
2015-01-08,3,17.64,1.1,0,18.74,netbanking,OFF-AR-10001246,734,3
2015-01-08,9,1591.06,69.61,477.32,1660.66,netbanking,FUR-BO-10003272,734,3
2015-09-11,5,42.24,2.64,0,44.88,Debitcard,OFF-PA-10002606,393,1
2015-09-11,6,67.01,3.77,6.7,70.78,Debitcard,OFF-ST-10002486,393,1
2016-04-07,9,299.54,16.85,29.95,316.39,netbanking,OFF-BI-10004330,230,3
2016-12-07,2,1119.97,59.5,168,1179.47,COD,TEC-PH-10000560,237,1
2016-12-07,9,467.86,23.39,93.57,491.25,COD,OFF-ST-10000060,237,1
2015-05-12,2,26.39,1.48,2.64,27.87,netbanking,OFF-BI-10003684,352,3
2015-05-12,3,302.38,13.23,90.71,315.6,netbanking,TEC-PH-10000441,352,3
2015-05-12,3,198.34,9.92,39.67,208.25,netbanking,FUR-FU-10000723,352,3
2017-09-24,2,470.38,24.99,70.56,495.36,Debitcard,TEC-PH-10004977,245,1
2017-12-07,3,767.95,40.8,115.19,808.75,Cash,TEC-AC-10002001,619,2
2017-12-07,7,1781.68,94.65,267.25,1876.33,Cash,FUR-TA-10001889,619,2
2017-01-19,5,51.36,2.89,5.14,54.25,netbanking,OFF-AR-10003504,500,1
2014-08-12,1,439.99,23.37,66,463.37,Cash,TEC-CO-10001571,16,2
2014-08-12,3,297.84,14.89,59.57,312.73,Cash,OFF-AP-10002495,16,2
2014-08-12,3,38.34,2.16,3.83,40.5,Cash,OFF-EN-10002500,16,2
2014-08-12,6,64.66,3.64,6.47,68.29,Cash,FUR-FU-10002088,16,2
2014-08-12,2,599.96,31.87,89.99,631.83,Cash,TEC-PH-10001128,16,2
2015-11-05,4,100.48,5.65,10.05,106.13,COD,OFF-ST-10000649,595,2
2017-04-29,2,10.43,0.65,0,11.08,Credit card,OFF-BI-10002103,470,1
2014-04-22,5,1169.3,62.12,175.4,1231.42,netbanking,FUR-TA-10001705,278,3
